zipcode,major_city,radius_in_miles,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
36761,Minter,19.0,1161,5.0,632,439,54800.0,21250.0
51053,Schaller,7.0,1161,15.0,515,474,66700.0,51875.0
67437,Downs,16.0,1161,8.0,639,531,59800.0,40547.0
43445,Martin,4.0,1161,61.0,457,429,130700.0,49811.0
75488,Telephone,12.0,1161,10.0,553,430,93100.0,32042.0
79563,Tye,5.0,1161,71.0,505,443,47300.0,38750.0
56556,Mcintosh,11.0,1160,12.0,545,486,78500.0,34554.0
59003,Ashland,13.0,1160,2.0,531,411,74700.0,55375.0
03605,Lempster,5.0,1160,36.0,682,482,167400.0,58942.0
97865,Mount Vernon,20.0,1160,3.0,612,541,126400.0,36620.0
57012,Canistota,11.0,1160,14.0,496,441,98100.0,56136.0
37228,Nashville,1.0,1160,788.0,625,561,,15286.0
71652,Kingsland,11.0,1159,7.0,628,488,45800.0,30375.0
41564,Sidney,4.0,1159,70.0,512,444,77000.0,41806.0
64733,Chilhowee,8.0,1159,16.0,529,453,97900.0,49808.0
83813,Cocolalla,8.0,1158,25.0,629,476,232200.0,72818.0
50105,Gilbert,2.0,1158,146.0,424,414,165400.0,80703.0
52039,Durango,7.0,1158,33.0,435,422,212800.0,56875.0
66770,Riverton,3.0,1158,167.0,484,444,77900.0,49329.0
04349,Kents Hill,5.0,1158,39.0,836,500,170100.0,53947.0
48613,Bentley,10.0,1158,19.0,495,437,109500.0,41964.0
78884,Utopia,10.0,1158,5.0,818,518,115600.0,46389.0
98361,Packwood,20.0,1158,3.0,1525,587,144300.0,40107.0
80836,Stratton,24.0,1157,3.0,551,465,118500.0,43750.0
61814,Bismarck,4.0,1157,54.0,482,456,101000.0,67155.0
66956,Mankato,20.0,1157,6.0,675,546,56000.0,35486.0
56714,Badger,17.0,1157,6.0,593,495,94400.0,45438.0
12913,Bloomingdale,8.0,1157,43.0,646,494,165600.0,53643.0
27843,Hobgood,7.0,1157,19.0,600,487,70800.0,31801.0
61375,Varna,7.0,1156,24.0,773,493,153000.0,52692.0
62244,Fults,7.0,1156,23.0,496,447,217400.0,72222.0
62422,Cowden,6.0,1156,29.0,515,463,59800.0,31597.0
67876,Spearville,12.0,1156,5.0,487,450,96600.0,57625.0
38253,Rives,7.0,1156,22.0,484,429,84800.0,48661.0
63436,Center,10.0,1155,14.0,658,481,75200.0,51563.0
53569,Montfort,10.0,1155,26.0,493,449,137100.0,59500.0
31836,Woodland,10.0,1154,14.0,609,485,94400.0,20375.0
62567,Stonington,5.0,1154,30.0,495,451,76600.0,49167.0
16546,Erie,0.17045454545454544,1154,21024.0,0,0,,
26662,Canvas,4.0,1154,79.0,508,458,90100.0,59583.0
04051,Lovell,7.0,1153,26.0,1233,482,192200.0,61964.0
13303,Ava,7.0,1153,33.0,529,468,150000.0,60000.0
44454,Petersburg,3.0,1153,139.0,453,425,129000.0,45676.0
74936,Gans,13.0,1153,47.0,477,432,76300.0,38710.0
18821,Great Bend,2.0,1153,334.0,559,523,99000.0,35875.0
38577,Pall Mall,14.0,1153,15.0,634,505,124800.0,45625.0
25009,Ashford,8.0,1153,40.0,517,460,68100.0,55000.0
82839,Ranchester,11.0,1153,10.0,468,430,206600.0,43300.0
62094,Witt,6.0,1152,36.0,585,511,64900.0,33750.0
62701,Springfield,0.625,1152,3019.0,758,655,,25114.0
62835,Enfield,7.0,1152,16.0,547,485,59600.0,38375.0
52202,Alburnett,4.0,1152,46.0,437,416,158500.0,67321.0
04547,Friendship,6.0,1152,82.0,896,508,166700.0,48750.0
28627,Glade Valley,5.0,1152,57.0,879,493,116700.0,33381.0
43525,Haskins,0.6818181818181818,1152,1013.0,424,396,160700.0,61786.0
16836,Frenchville,11.0,1152,9.0,1112,499,95200.0,42500.0
72045,El Paso,6.0,1151,26.0,522,470,84100.0,45966.0
42458,Spottsville,4.0,1151,70.0,462,422,112200.0,72623.0
68015,Cedar Bluffs,8.0,1151,21.0,520,454,126000.0,51528.0
68863,Overton,13.0,1151,9.0,507,436,81500.0,47361.0
87714,Cimarron,32.0,1151,3.0,604,510,85000.0,37895.0
56447,Emily,9.0,1150,12.0,1480,517,196200.0,37554.0
58413,Ashley,28.0,1150,3.0,797,557,51900.0,32596.0
58631,Glen Ullin,23.0,1150,3.0,610,495,82900.0,48056.0
43971,Yorkville,1.0,1150,941.0,607,525,73500.0,36250.0
16020,Boyers,6.0,1150,45.0,490,426,95000.0,45556.0
78215,San Antonio,1.0,1150,1025.0,718,573,142500.0,34836.0
79097,White Deer,11.0,1150,10.0,528,468,79500.0,71429.0
62462,Sigel,9.0,1149,29.0,408,382,122300.0,51667.0
56137,Heron Lake,10.0,1149,10.0,554,493,77400.0,53036.0
64738,Collins,8.0,1149,14.0,609,480,102400.0,41932.0
13810,Mount Vision,7.0,1149,29.0,661,508,117900.0,40083.0
13864,Willseyville,6.0,1149,43.0,560,491,89700.0,65613.0
22738,Rochelle,5.0,1149,43.0,491,449,248500.0,34432.0
71838,Fulton,9.0,1148,9.0,637,480,57000.0,28512.0
81154,South Fork,18.0,1148,4.0,1707,542,223100.0,36696.0
61052,Monroe Center,5.0,1148,42.0,444,417,181600.0,58355.0
04022,Denmark,7.0,1148,25.0,1075,479,197300.0,47500.0
12960,Moriah,6.0,1148,38.0,538,464,118200.0,53603.0
25638,Omar,6.0,1148,34.0,511,448,56900.0,29837.0
54459,Ogema,22.0,1148,8.0,1028,516,115100.0,38068.0
31066,Musella,8.0,1147,17.0,518,465,114000.0,31250.0
56181,Welcome,9.0,1147,18.0,550,492,88800.0,43269.0
76484,Palo Pinto,8.0,1147,11.0,611,438,108000.0,47847.0
54621,Chaseburg,7.0,1147,30.0,461,437,161700.0,53125.0
93518,Caliente,21.0,1146,4.0,844,515,204900.0,45382.0
83237,Franklin,12.0,1146,51.0,385,358,142200.0,45556.0
67416,Assaria,8.0,1146,19.0,476,449,135100.0,59821.0
02199,Boston,0.22727272727272727,1146,19927.0,927,763,1000001.0,109716.0
49724,Dafter,11.0,1146,21.0,512,444,108500.0,54417.0
63336,Clarksville,8.0,1146,16.0,663,512,97600.0,45185.0
96024,Douglas City,11.0,1145,6.0,670,482,290300.0,41776.0
61242,Cordova,6.0,1145,36.0,521,475,146800.0,64625.0
63339,Curryville,9.0,1145,14.0,476,404,95100.0,48542.0
03592,Pittsburg,17.0,1145,3.0,2182,545,170300.0,35478.0
38362,Oakfield,4.0,1145,137.0,452,421,97600.0,41019.0
78850,D Hanis,21.0,1145,4.0,590,432,112700.0,46500.0
61742,Goodfield,3.0,1144,181.0,423,397,167700.0,72727.0
47577,Saint Meinrad,5.0,1143,45.0,426,393,91300.0,28523.0
55979,Utica,9.0,1143,20.0,399,374,191300.0,59038.0
56144,Jasper,11.0,1143,12.0,548,494,77700.0,40156.0
38647,Michigan City,10.0,1143,20.0,522,441,54800.0,16157.0
68520,Lincoln,5.0,1143,103.0,494,461,280700.0,78819.0
76951,Sterling City,22.0,1143,1.0,612,440,71900.0,50543.0
05767,Rochester,9.0,1143,20.0,836,534,195100.0,49205.0
99115,Coulee City,25.0,1143,3.0,882,524,172600.0,44875.0
49880,Rock,17.0,1142,5.0,996,504,86700.0,40000.0
68967,Oxford,16.0,1142,6.0,613,494,57000.0,44485.0
58647,New England,23.0,1142,2.0,596,487,80700.0,49375.0
19503,Bally,0.7386363636363636,1142,764.0,485,468,181800.0,56505.0
61933,Kansas,10.0,1141,19.0,547,484,77500.0,39167.0
71007,Bethany,4.0,1141,62.0,526,453,137500.0,71447.0
73951,Tyrone,6.0,1141,12.0,497,422,72600.0,43125.0
37710,Briceville,10.0,1141,14.0,561,463,58000.0,34167.0
05647,Cabot,6.0,1141,39.0,630,456,161700.0,39815.0
06793,Washington,4.0,1140,81.0,701,484,714500.0,79259.0
51331,Arnolds Park,2.0,1140,682.0,1506,596,159400.0,45592.0
28527,Ernul,7.0,1140,21.0,499,456,105100.0,55658.0
45745,Lower Salem,9.0,1140,15.0,668,475,81700.0,45417.0
97886,Weston,18.0,1140,8.0,880,459,121100.0,44079.0
15056,Leetsdale,2.0,1140,1239.0,589,528,78600.0,38889.0
05148,Londonderry,6.0,1140,42.0,1035,511,210600.0,57313.0
25607,Amherstdale,10.0,1140,118.0,480,451,92100.0,33882.0
35972,Gallant,6.0,1139,47.0,501,443,116600.0,40625.0
72073,Humphrey,11.0,1139,8.0,621,500,53400.0,35263.0
95528,Carlotta,11.0,1139,11.0,546,446,329200.0,41597.0
96051,Lakehead,23.0,1139,4.0,873,568,238800.0,46304.0
02542,Buzzards Bay,2.0,1139,37.0,449,225,,45107.0
48762,Spruce,9.0,1139,25.0,1063,523,117000.0,45294.0
87010,Cerrillos,10.0,1139,7.0,848,624,237100.0,47222.0
05046,Groton,9.0,1139,19.0,698,459,168800.0,45685.0
05824,Concord,9.0,1139,22.0,753,472,149000.0,38438.0
83118,Etna,9.0,1139,58.0,500,411,218000.0,81875.0
62022,Dow,4.0,1138,61.0,453,429,125300.0,46382.0
41425,Ezel,5.0,1138,37.0,550,464,84500.0,28362.0
04284,Wayne,5.0,1138,67.0,755,494,183000.0,59265.0
58646,Mott,28.0,1138,2.0,667,490,65900.0,46518.0
29446,Green Pond,12.0,1138,7.0,660,449,160100.0,66169.0
23964,Red Oak,7.0,1138,26.0,612,470,100000.0,54438.0
35543,Bear Creek,6.0,1137,30.0,533,462,53300.0,25143.0
56176,Trimont,10.0,1137,19.0,516,462,67000.0,45078.0
68660,Saint Edward,10.0,1137,9.0,531,465,73300.0,41875.0
13744,Castle Creek,3.0,1137,98.0,477,443,103400.0,64405.0
77442,Garwood,13.0,1137,6.0,633,453,141900.0,35208.0
99031,Spangle,10.0,1137,16.0,473,448,182400.0,41042.0
36548,Leroy,4.0,1136,33.0,517,448,105900.0,71184.0
40442,Kings Mountain,6.0,1136,46.0,490,442,62700.0,29667.0
56579,Rothsay,14.0,1136,6.0,539,459,112700.0,46771.0
56732,Karlstad,12.0,1136,8.0,627,480,73100.0,42566.0
73626,Canute,7.0,1136,10.0,608,473,86800.0,42500.0
77616,Fred,9.0,1136,22.0,561,463,82600.0,50921.0
05770,Shoreham,5.0,1136,27.0,527,447,227300.0,66313.0
65637,Dora,14.0,1135,12.0,575,478,101300.0,37951.0
59215,Circle,39.0,1135,1.0,606,493,88100.0,41379.0
97869,Prairie City,27.0,1135,3.0,623,508,124500.0,32061.0
29929,Islandton,10.0,1135,15.0,559,454,75800.0,43866.0
26440,Thornton,6.0,1135,26.0,541,461,115700.0,58125.0
66872,White City,10.0,1134,8.0,533,452,78100.0,58636.0
73738,Garber,9.0,1134,11.0,554,472,61700.0,41964.0
57328,Corsica,16.0,1134,7.0,520,445,71400.0,54688.0
05448,East Fairfield,8.0,1134,28.0,495,454,212200.0,65263.0
53554,Livingston,7.0,1134,24.0,443,410,125900.0,55231.0
54763,Ridgeland,11.0,1134,20.0,507,450,131700.0,56131.0
06755,Gaylordsville,4.0,1133,251.0,470,424,311700.0,85441.0
63447,La Belle,13.0,1133,13.0,548,431,44300.0,34010.0
63956,Patterson,8.0,1133,15.0,573,474,65000.0,32286.0
75556,Bloomburg,6.0,1133,47.0,488,436,58300.0,33092.0
54529,Harshaw,9.0,1133,17.0,1401,503,195800.0,55625.0
52572,Moulton,9.0,1132,12.0,570,483,61900.0,38750.0
13485,West Edmeston,8.0,1132,26.0,545,443,71200.0,42313.0
73459,Thackerville,6.0,1132,33.0,497,446,80900.0,39375.0
22747,Washington,10.0,1132,29.0,676,505,409100.0,50069.0
35572,Houston,10.0,1131,15.0,835,469,78700.0,35540.0
99639,Ninilchik,22.0,1131,5.0,1213,527,162300.0,44091.0
04680,Steuben,10.0,1131,26.0,873,474,97000.0,37159.0
65658,Golden,4.0,1131,54.0,971,540,153100.0,43929.0
12768,Parksville,5.0,1131,32.0,912,414,173900.0,32852.0
13684,Russell,12.0,1131,7.0,737,449,75900.0,45500.0
37348,Kelso,7.0,1131,31.0,575,451,86200.0,38920.0
26419,Pine Grove,0.7954545454545454,1131,30.0,564,468,67500.0,30398.0
61070,Rock City,7.0,1130,33.0,484,430,121900.0,52607.0
62534,Findlay,6.0,1130,19.0,571,496,84700.0,44688.0
52065,New Vienna,7.0,1130,22.0,456,434,116800.0,54457.0
27919,Belvidere,7.0,1130,19.0,576,481,190500.0,68750.0
28006,Alexis,2.0,1130,211.0,509,460,125700.0,37000.0
19319,Cheyney,0.8522727272727273,1130,1786.0,58,54,,70536.0
25501,Alkol,6.0,1130,45.0,524,467,66900.0,43233.0
25971,Lerona,9.0,1130,56.0,739,463,174400.0,49792.0
32139,Georgetown,4.0,1129,94.0,797,510,52300.0,22768.0
47354,Losantville,5.0,1129,38.0,520,464,109000.0,43750.0
40460,Orlando,6.0,1129,31.0,520,446,62500.0,24526.0
71375,Waterproof,5.0,1129,8.0,685,496,45600.0,22344.0
49303,Bailey,4.0,1129,75.0,397,367,113100.0,52031.0
56010,Amboy,11.0,1129,14.0,538,476,123800.0,52885.0
56339,Hoffman,8.0,1129,18.0,609,467,93100.0,42788.0
28682,Terrell,2.0,1129,348.0,693,481,366000.0,59107.0
45788,Whipple,6.0,1129,33.0,496,436,106300.0,45441.0
05774,Wells,6.0,1129,51.0,924,511,174600.0,43167.0
22714,Brandy Station,5.0,1129,51.0,416,370,250000.0,70625.0
24245,Dungannon,9.0,1129,22.0,640,465,61700.0,23219.0
83344,Murtaugh,10.0,1128,10.0,412,360,123400.0,42614.0
52070,Sabula,9.0,1128,23.0,590,505,138200.0,49167.0
55704,Askov,9.0,1128,20.0,600,467,136900.0,48167.0
73570,Tipton,11.0,1128,9.0,614,485,64500.0,32381.0
15030,Creighton,2.0,1128,600.0,637,535,56300.0,34792.0
57313,Armour,12.0,1128,6.0,588,494,68000.0,46250.0
80810,Cheyenne Wells,19.0,1127,2.0,554,489,85400.0,43750.0
65082,Tuscumbia,9.0,1127,17.0,498,415,101300.0,40375.0
68456,Utica,7.0,1127,21.0,470,437,121000.0,62647.0
54428,Elcho,11.0,1127,17.0,1405,530,149300.0,35625.0
49632,Falmouth,9.0,1126,13.0,849,469,83100.0,38106.0
49874,Powers,5.0,1126,28.0,514,419,103200.0,35729.0
97324,Alsea,13.0,1126,6.0,609,469,228300.0,33625.0
17037,Ickesburg,6.0,1126,46.0,621,398,162500.0,56118.0
46941,Lagro,6.0,1125,43.0,487,440,73100.0,41042.0
20684,Saint Inigoes,3.0,1125,124.0,503,445,414800.0,89063.0
58225,Drayton,20.0,1125,5.0,608,522,72800.0,54563.0
17255,Shade Gap,9.0,1125,37.0,577,456,103000.0,43182.0
76453,Gordon,13.0,1125,9.0,797,492,129400.0,45000.0
53506,Avoca,7.0,1125,18.0,630,461,91000.0,44000.0
72469,Strawberry,8.0,1124,15.0,547,449,62400.0,38879.0
96860,J B P H H,2.0,1124,3360.0,3,3,,
61733,Deer Creek,5.0,1124,52.0,469,454,152900.0,67014.0
66023,Effingham,8.0,1124,16.0,522,457,101900.0,52115.0
66865,Olpe,11.0,1124,7.0,479,440,106700.0,52813.0
04438,Frankfort,5.0,1124,46.0,537,452,99200.0,38177.0
58788,Towner,23.0,1124,2.0,647,518,65100.0,40217.0
36020,Coosada,3.0,1123,112.0,454,404,113200.0,47857.0
50846,Fontanelle,11.0,1123,12.0,546,495,83700.0,45602.0
55338,Green Isle,8.0,1123,28.0,462,430,161400.0,61354.0
03280,Washington,6.0,1123,25.0,1093,459,202100.0,54500.0
11948,Laurel,2.0,1123,413.0,718,440,552900.0,113036.0
13072,Georgetown,7.0,1123,24.0,482,372,85700.0,46563.0
43843,Walhonding,9.0,1123,27.0,481,389,137500.0,44531.0
74062,Ripley,6.0,1123,36.0,483,421,54800.0,43807.0
05650,East Calais,6.0,1123,48.0,612,466,239400.0,61563.0
05760,Orwell,6.0,1123,29.0,645,442,212300.0,55192.0
52801,Davenport,0.7386363636363636,1122,3094.0,728,645,,15969.0
66060,Nortonville,7.0,1122,19.0,474,423,91000.0,51141.0
41174,South Portsmouth,4.0,1122,111.0,557,461,46700.0,24063.0
39462,New Augusta,9.0,1122,21.0,534,432,81800.0,32292.0
49612,Alden,6.0,1121,48.0,947,501,141300.0,46063.0
49950,Mohawk,58.0,1121,6.0,1355,534,107700.0,40990.0
56120,Butterfield,13.0,1121,11.0,518,458,73400.0,50703.0
63441,Frankford,9.0,1121,12.0,565,461,150000.0,42546.0
18417,Equinunk,10.0,1121,19.0,980,491,179600.0,41290.0
61488,Wataga,5.0,1120,43.0,499,457,84800.0,41250.0
20609,Avenue,4.0,1120,113.0,554,496,278600.0,53203.0
38627,Etta,7.0,1120,25.0,495,423,64400.0,60313.0
63829,Cardwell,5.0,1120,47.0,576,493,42000.0,28750.0
38332,Enville,5.0,1120,21.0,547,457,81900.0,44797.0
25067,East Bank,2.0,1120,207.0,525,454,75700.0,43264.0
54554,Phelps,9.0,1120,13.0,1460,511,164000.0,34609.0
82649,Shoshoni,32.0,1120,2.0,577,471,135300.0,51250.0
67525,Claflin,12.0,1119,8.0,551,467,58000.0,57024.0
04655,Machiasport,8.0,1119,52.0,611,410,113300.0,42284.0
20680,Ridge,3.0,1119,182.0,585,456,380400.0,76952.0
43451,Portage,6.0,1119,46.0,454,417,134800.0,55313.0
76228,Bellevue,13.0,1119,6.0,581,447,65800.0,46620.0
22940,Free Union,9.0,1119,36.0,504,413,340500.0,54514.0
91963,Potrero,5.0,1118,33.0,413,354,78200.0,38563.0
93668,Tranquillity,5.0,1118,33.0,361,322,179000.0,28571.0
31065,Montrose,7.0,1118,17.0,506,430,101900.0,31214.0
50069,De Soto,2.0,1118,218.0,445,413,133600.0,54000.0
56136,Hendricks,15.0,1118,13.0,620,484,81200.0,44211.0
87549,Ojo Caliente,34.0,1118,12.0,525,440,156400.0,45327.0
13368,Lyons Falls,4.0,1118,25.0,632,457,81700.0,46827.0
75411,Arthur City,12.0,1118,14.0,575,468,94600.0,61641.0
23878,Sedley,6.0,1118,28.0,502,440,157900.0,56667.0
23967,Saxe,6.0,1118,24.0,581,455,95600.0,39135.0
26801,Baker,10.0,1118,15.0,739,475,122500.0,30029.0
31007,Byromville,9.0,1117,18.0,561,455,47800.0,29417.0
67831,Ashland,19.0,1117,3.0,599,478,55900.0,46875.0
55969,Rollingstone,5.0,1117,36.0,454,430,178900.0,55208.0
63855,Hornersville,9.0,1117,14.0,524,468,71300.0,41447.0
64446,Fairfax,12.0,1117,8.0,594,489,59100.0,47125.0
03226,Center Harbor,5.0,1117,83.0,811,480,327100.0,69861.0
50510,Albert City,9.0,1116,13.0,529,468,67800.0,55313.0
41044,Germantown,4.0,1116,36.0,501,422,85600.0,31458.0
79358,Ropesville,11.0,1116,10.0,472,415,78900.0,50809.0
99573,Copper Center,69.0,1115,0.0,796,465,147900.0,63676.0
67441,Enterprise,7.0,1115,29.0,440,395,84100.0,45625.0
56324,Dalton,8.0,1115,20.0,647,462,178200.0,59531.0
39630,Bude,0.625,1115,367.0,548,450,60800.0,26750.0
45711,Amesville,8.0,1115,22.0,583,450,108600.0,37176.0
84053,Neola,0.5113636363636364,1115,20.0,389,350,173000.0,88000.0
98351,Longbranch,4.0,1115,130.0,725,489,309100.0,49755.0
54137,Krakow,5.0,1115,43.0,458,432,143100.0,52232.0
93608,Cantua Creek,14.0,1114,10.0,302,263,126400.0,30523.0
31094,Warthen,9.0,1114,10.0,585,460,86200.0,38561.0
40464,Parksville,6.0,1114,33.0,496,439,76000.0,31250.0
92368,Oro Grande,7.0,1113,40.0,474,347,83900.0,27885.0
46035,Colfax,4.0,1113,46.0,480,419,83000.0,57750.0
55925,Dakota,7.0,1113,37.0,461,429,171500.0,53750.0
12029,Canaan,6.0,1113,55.0,783,431,247100.0,78365.0
05075,Thetford Center,6.0,1113,43.0,562,469,263400.0,91563.0
98593,Vader,6.0,1113,83.0,477,423,114700.0,36000.0
31796,Warwick,7.0,1112,18.0,635,457,91700.0,28717.0
04739,Eagle Lake,9.0,1112,5.0,972,494,111700.0,33631.0
58261,Minto,14.0,1112,8.0,536,455,73600.0,59432.0
23942,Green Bay,9.0,1112,19.0,554,454,114200.0,42019.0
25035,Cabin Creek,10.0,1112,96.0,567,509,46500.0,26359.0
60512,Bristol,3.0,1111,140.0,429,405,184700.0,67135.0
41840,Neon,4.0,1111,294.0,559,464,41500.0,27212.0
42333,Cromwell,6.0,1111,35.0,463,407,48600.0,29088.0
71358,Palmetto,7.0,1111,12.0,593,441,66200.0,37500.0
63545,Green City,14.0,1111,10.0,597,502,82400.0,35809.0
57790,Wall,39.0,1111,1.0,605,495,87500.0,48550.0
49619,Brethren,9.0,1110,18.0,774,472,106100.0,31696.0
05039,Corinth,6.0,1110,25.0,665,450,178900.0,60750.0
54962,Ogdensburg,9.0,1110,23.0,643,477,143300.0,51372.0
71643,Gould,9.0,1109,10.0,599,487,45300.0,21719.0
62990,Thebes,12.0,1109,26.0,510,442,64700.0,26447.0
68810,Alda,6.0,1109,58.0,435,400,62300.0,46324.0
03464,Stoddard,6.0,1109,22.0,938,455,214400.0,65833.0
72471,Swifton,7.0,1108,13.0,526,466,53000.0,35000.0
61770,Saybrook,7.0,1108,18.0,503,455,95800.0,54505.0
41519,Canada,3.0,1108,104.0,482,430,87500.0,39313.0
02659,South Chatham,2.0,1108,542.0,1297,525,458200.0,51033.0
43337,Morral,8.0,1108,32.0,439,410,133500.0,56875.0
31783,Rebecca,10.0,1107,11.0,492,419,65000.0,38750.0
83443,Ririe,25.0,1107,3.0,459,394,96800.0,39663.0
50632,Garwin,6.0,1107,26.0,534,455,86500.0,56132.0
68421,Peru,13.0,1107,24.0,385,305,58300.0,40417.0
03583,Jefferson,6.0,1107,22.0,679,476,184400.0,50000.0
98394,Vaughn,2.0,1107,200.0,588,432,292600.0,57941.0
53046,Lannon,1.0,1107,457.0,517,479,167900.0,52083.0
41631,Grethel,3.0,1106,93.0,492,445,55400.0,31625.0
08887,Three Bridges,1.0,1106,1547.0,583,550,222300.0,64205.0
79092,Vega,30.0,1106,4.0,518,439,91300.0,44632.0
96062,Millville,8.0,1105,15.0,439,406,287200.0,59271.0
04939,Garland,5.0,1105,29.0,552,442,104000.0,40375.0
83450,Terreton,21.0,1104,12.0,357,322,103800.0,42583.0
64448,Faucett,6.0,1104,29.0,467,432,150300.0,72500.0
58761,Mohall,18.0,1104,4.0,612,464,84800.0,62895.0
18453,Pleasant Mount,7.0,1104,22.0,721,467,209500.0,55833.0
29845,Plum Branch,7.0,1104,17.0,761,481,55000.0,40000.0
26581,Littleton,5.0,1104,23.0,557,426,68600.0,31080.0
63071,Richwoods,6.0,1103,28.0,491,395,74000.0,33462.0
08241,Port Republic,3.0,1103,149.0,440,411,323000.0,83750.0
43356,Waldo,4.0,1103,52.0,472,436,134900.0,53904.0
54772,Wheeler,8.0,1103,18.0,488,419,144900.0,45125.0
54838,Gordon,21.0,1103,5.0,1622,503,187500.0,47984.0
85928,Heber,20.0,1102,4.0,1033,423,171400.0,28576.0
41554,Phyllis,4.0,1102,33.0,553,461,53800.0,32333.0
39643,Kokomo,6.0,1102,34.0,505,422,69400.0,35607.0
16362,Utica,7.0,1102,42.0,582,438,100000.0,50375.0
84039,Lapoint,3.0,1102,10.0,382,345,188000.0,58750.0
95636,Grizzly Flats,6.0,1101,9.0,678,445,174200.0,50000.0
01098,Worthington,6.0,1101,35.0,610,503,246500.0,69079.0
45678,Scottown,7.0,1101,27.0,506,438,87900.0,40066.0
25521,Griffithsville,4.0,1101,36.0,486,422,69000.0,28667.0
25854,Hico,6.0,1101,30.0,538,456,82500.0,60531.0
30426,Girard,11.0,1100,9.0,565,430,66500.0,32500.0
83553,Weippe,15.0,1100,10.0,590,489,111900.0,38068.0
51063,Whiting,9.0,1100,18.0,484,444,93900.0,45066.0
40868,Stinnett,5.0,1100,43.0,485,429,85300.0,27625.0
42069,Melber,4.0,1100,42.0,499,444,76100.0,41739.0
14805,Alpine,9.0,1100,40.0,527,435,94300.0,53750.0
95369,Snelling,14.0,1099,7.0,502,392,274000.0,49500.0
50107,Grand Junction,7.0,1099,22.0,500,437,65600.0,47500.0
54427,Eland,8.0,1099,25.0,494,444,132100.0,48393.0
04221,Canton,7.0,1098,34.0,551,457,132700.0,42895.0
68349,Elmwood,7.0,1098,22.0,454,419,136700.0,63618.0
18352,Reeders,0.17045454545454544,1098,292.0,496,421,220700.0,46400.0
38565,Grimsley,3.0,1098,103.0,466,394,137500.0,33060.0
71747,Huttig,10.0,1097,14.0,752,464,30600.0,32841.0
83251,Mackay,36.0,1097,1.0,782,481,168400.0,47273.0
47926,Burnettsville,10.0,1097,29.0,466,421,87800.0,50469.0
63870,Parma,9.0,1097,13.0,512,430,54100.0,31078.0
12423,East Durham,3.0,1097,86.0,722,477,153300.0,48813.0
84747,Loa,12.0,1097,16.0,497,365,164800.0,49076.0
36768,Pine Apple,14.0,1096,5.0,648,448,42100.0,25703.0
06282,Woodstock Valley,3.0,1096,191.0,525,427,239100.0,73750.0
47980,Reynolds,7.0,1096,20.0,478,437,91800.0,51905.0
51354,Ocheyedan,9.0,1096,13.0,526,467,68200.0,51125.0
66945,Hanover,12.0,1096,11.0,499,444,66000.0,41250.0
56016,Clarks Grove,4.0,1096,42.0,462,437,108300.0,58359.0
56285,Sacred Heart,12.0,1096,11.0,526,455,79600.0,47386.0
64443,Easton,7.0,1096,23.0,487,457,146100.0,56833.0
87510,Abiquiu,12.0,1096,3.0,627,465,219000.0,78583.0
73766,Pond Creek,12.0,1096,7.0,560,446,74600.0,48355.0
18370,Swiftwater,3.0,1096,210.0,527,442,190800.0,58969.0
79366,Ransom Canyon,0.7954545454545454,1096,1348.0,477,452,212800.0,102500.0
05845,Irasburg,8.0,1096,26.0,545,452,171800.0,45139.0
50680,Wellsburg,7.0,1095,20.0,539,488,83300.0,52955.0
97820,Canyon City,14.0,1095,3.0,598,487,134600.0,39219.0
47930,Clarks Hill,5.0,1094,43.0,454,405,96000.0,52500.0
21778,Rocky Ridge,4.0,1094,63.0,438,409,265200.0,78158.0
48749,Omer,10.0,1094,31.0,656,470,86100.0,43715.0
39633,Crosby,11.0,1094,9.0,640,469,66300.0,37135.0
65261,Keytesville,12.0,1094,13.0,693,474,57600.0,31528.0
43504,Berkey,4.0,1094,71.0,453,427,175400.0,69263.0
57523,Burke,17.0,1094,4.0,655,511,68100.0,39073.0
80821,Hugo,22.0,1093,1.0,614,469,96500.0,41000.0
47427,Coal City,8.0,1093,21.0,536,404,66500.0,31367.0
51573,Stanton,7.0,1093,18.0,484,439,90200.0,67143.0
52341,Toddville,4.0,1093,83.0,450,425,194100.0,81729.0
57260,Rosholt,11.0,1093,7.0,541,417,90400.0,60789.0
24850,Jolo,5.0,1093,72.0,524,456,37800.0,16875.0
30522,Cherry Log,9.0,1092,24.0,1007,516,195900.0,41208.0
51466,Wall Lake,7.0,1092,21.0,483,432,72900.0,51932.0
04435,Exeter,5.0,1092,28.0,491,424,114800.0,45395.0
13635,Edwards,6.0,1092,20.0,545,438,67000.0,33194.0
13750,Davenport,7.0,1092,41.0,640,447,114200.0,47798.0
58433,Edgeley,19.0,1092,4.0,559,465,83800.0,53929.0
73565,Ryan,13.0,1092,6.0,589,436,55000.0,33696.0
25511,Dunlow,8.0,1092,12.0,520,441,48600.0,25688.0
54628,Ferryville,10.0,1092,15.0,814,490,136800.0,43625.0
72523,Concord,5.0,1091,27.0,521,434,54000.0,28295.0
61490,Woodhull,6.0,1091,28.0,498,462,90600.0,59875.0
01349,Millers Falls,3.0,1091,142.0,496,445,193000.0,50714.0
58785,Surrey,8.0,1091,24.0,392,387,156600.0,70385.0
15427,Daisytown,3.0,1091,104.0,509,473,78600.0,44559.0
